temp_max,temp_min,rainfall,humidity,wind_speed,soil_moisture,ndvi,altitude,fall_armyworm,ear_rot,stem_borer,corn_earworm,locust
34.5,22.9,5.2,92.2,1.1,49.0,0.6,947.0,None,None,None,None,Low
34.0,25.7,0.1,85.2,2.7,27.7,0.75,2050.1,Medium,Medium,None,High,Low
29.3,19.9,5.3,54.0,5.2,59.1,0.76,2216.5,Low,Low,High,Low,Medium
35.9,17.3,4.8,65.3,4.7,19.0,0.38,2336.0,High,None,None,Low,Medium
37.9,22.7,1.9,62.8,5.1,39.5,0.57,1772.4,Low,Medium,Low,Low,High
32.6,23.3,0.4,84.6,4.6,14.5,0.87,2081.1,Medium,High,High,High,Low
37.3,21.8,0.5,70.5,2.5,46.7,0.26,2078.5,Low,Low,High,None,Medium
39.6,18.1,12.8,51.4,2.3,59.7,0.68,1064.8,High,Medium,High,High,High
30.4,21.0,5.8,81.9,1.5,51.0,0.87,1079.2,Low,High,High,Low,High
34.3,19.1,0.7,64.8,6.9,37.8,0.41,920.5,Low,High,Medium,High,Medium
31.4,20.3,2.2,58.1,5.1,34.2,0.8,1343.9,High,None,None,High,Medium
37.5,22.5,4.5,63.8,1.9,51.8,0.85,1605.0,Medium,Medium,Medium,Low,Medium
34.9,23.5,9.0,69.9,1.8,56.8,0.72,2496.4,Medium,Medium,Low,None,None
35.6,18.3,0.2,62.2,7.0,59.5,0.36,1532.7,Medium,Medium,Low,None,None
37.6,20.1,1.4,57.1,6.1,29.8,0.43,2034.6,Medium,Low,High,High,Low
32.8,18.7,11.0,64.9,5.4,59.5,0.23,1978.8,Low,None,Low,None,None
39.0,18.0,0.0,46.0,3.6,17.8,0.78,1147.6,None,Medium,None,Low,Medium
34.4,23.8,1.1,83.6,2.5,22.7,0.79,899.5,High,Low,Low,None,Medium
29.9,25.1,16.0,53.5,7.8,14.5,0.64,1728.2,None,Medium,None,Low,Medium
36.4,19.7,4.8,47.2,6.5,23.6,0.45,1990.5,Medium,High,High,None,None
37.5,23.5,1.5,77.7,2.8,48.4,0.25,2497.0,None,High,Medium,High,None
31.8,25.0,0.3,83.7,6.9,52.6,0.73,1409.6,Low,Low,Medium,High,None
38.3,24.5,0.1,85.7,6.2,48.9,0.71,2323.8,None,Low,Medium,Low,None
38.9,17.8,1.4,69.7,2.7,41.6,0.84,1449.3,Medium,Medium,Medium,Medium,High
31.3,25.6,10.7,55.3,3.7,35.7,0.71,1972.0,Medium,Medium,High,Medium,Low
39.8,19.8,2.7,81.9,1.9,45.4,0.78,1817.0,None,High,Medium,Medium,Low
29.7,19.4,6.4,80.0,1.3,29.5,0.72,890.1,Low,Medium,High,Medium,None
30.4,16.6,12.5,57.3,5.9,52.1,0.64,933.3,High,Low,High,Medium,Medium
30.2,20.9,2.6,90.2,2.5,43.9,0.5,835.3,Low,Medium,High,Medium,Medium
38.7,17.1,1.1,50.2,6.7,44.9,0.83,1430.4,High,Medium,Medium,Medium,None
35.9,18.5,3.6,94.1,8.0,36.8,0.66,2067.9,High,Medium,High,Low,High
29.8,19.2,11.9,88.0,1.1,54.3,0.48,1093.7,High,Medium,Low,Low,High
33.3,24.1,8.2,79.4,4.0,22.6,0.26,1830.0,High,None,High,Low,None
35.4,24.8,0.3,91.9,6.5,29.1,0.4,1291.0,Low,None,High,Medium,Low
29.0,19.0,5.9,81.1,6.4,48.9,0.58,2154.9,High,Low,High,Low,Low
38.6,24.6,4.2,54.5,6.2,34.6,0.39,2157.3,High,Low,High,Medium,Low
37.6,24.6,11.9,67.1,3.1,54.5,0.35,2118.2,High,None,Low,Low,High
34.1,23.6,0.7,48.6,3.9,27.3,0.57,1692.2,None,High,None,High,None
39.6,17.5,3.8,64.5,5.0,28.5,0.32,1283.8,High,Low,Low,None,Low
33.0,22.9,10.6,82.1,7.8,54.4,0.76,2176.1,High,High,High,Medium,Low
39.8,25.5,2.6,64.3,3.0,33.2,0.54,1116.4,High,None,None,Medium,Low
36.0,22.8,3.3,61.5,7.4,35.8,0.6,1292.6,None,None,Low,Low,High
35.6,19.3,0.4,74.8,2.5,26.6,0.3,1112.7,None,Low,Medium,Low,None
30.0,21.0,1.6,88.6,7.9,23.8,0.43,1946.2,High,None,Medium,High,None
38.6,22.5,2.0,47.4,5.5,42.8,0.49,1966.6,Medium,High,High,Low,Medium
33.1,21.1,14.5,64.3,4.0,16.0,0.77,1909.3,Low,None,Medium,High,None
29.9,17.2,1.7,52.9,5.1,54.0,0.74,1506.5,High,Low,High,High,None
28.2,19.1,3.1,79.8,2.5,49.0,0.36,970.3,None,High,Medium,Medium,Low
34.7,24.0,5.6,50.3,2.6,19.5,0.63,2349.0,Low,Low,High,High,None
34.3,24.6,0.9,78.2,1.4,44.7,0.37,1663.1,Low,None,Low,Medium,Low
36.6,17.4,3.3,59.3,1.4,40.1,0.89,1491.9,Low,Low,None,Medium,Low
38.7,25.5,6.7,54.9,3.1,19.2,0.87,1801.0,Low,Low,High,High,None
29.0,19.3,10.1,91.8,6.2,23.7,0.59,1127.7,None,None,Medium,Low,Medium
36.8,22.6,4.9,45.9,5.1,30.4,0.69,1025.3,None,Low,Medium,None,None
30.2,23.5,5.5,66.9,1.3,45.0,0.76,1489.4,Medium,High,Low,Low,High
38.3,24.1,0.7,46.1,6.9,41.9,0.7,1186.3,High,High,Low,Medium,Low
37.8,25.5,14.6,69.2,5.0,36.6,0.69,1215.3,Medium,None,Medium,None,Medium
34.5,19.1,0.7,70.1,7.7,48.4,0.87,2317.3,Low,None,None,High,High
36.5,24.6,7.5,61.1,5.5,47.9,0.62,1702.3,None,Low,Low,Low,Low
31.8,17.3,1.5,51.6,1.8,40.9,0.65,1621.9,High,Medium,Low,High,Medium
33.7,23.1,13.6,63.8,4.1,49.3,0.79,1972.1,High,Low,Medium,None,High
37.9,23.4,6.4,78.6,5.4,26.7,0.67,2417.6,Low,High,Medium,Low,None
33.5,22.8,7.0,84.1,0.7,54.1,0.71,990.7,Low,Medium,High,None,High
32.3,18.5,1.2,71.5,0.6,40.7,0.36,2217.0,Medium,None,Medium,Low,None
33.9,24.7,2.9,74.5,1.5,51.1,0.46,1792.8,High,Medium,High,Low,None
37.9,17.7,4.8,55.0,2.4,37.3,0.3,1048.5,Low,None,Medium,High,High
32.0,16.5,7.3,59.4,3.7,20.9,0.55,1305.2,Medium,Low,Medium,Low,None
30.1,23.2,0.5,53.1,4.2,37.1,0.52,1620.0,Medium,None,None,Medium,Medium
36.5,20.8,16.4,57.5,1.5,28.6,0.9,1975.0,High,None,None,Low,High
37.9,24.5,11.0,56.2,5.6,44.9,0.63,1212.4,None,Medium,Medium,None,High
29.2,19.8,1.6,71.0,5.0,33.8,0.75,1709.3,High,Medium,Low,Medium,Low
30.9,17.7,8.7,73.1,2.7,51.8,0.43,1963.9,Low,None,High,None,High
29.7,24.4,3.7,92.2,0.6,43.9,0.78,1562.9,Medium,High,Medium,High,Low
32.2,21.5,3.1,54.8,1.1,44.2,0.63,2267.1,Medium,Low,High,High,None
33.4,17.9,1.9,77.1,3.4,20.9,0.69,2278.1,Low,None,High,Low,Medium
37.0,23.2,4.3,85.9,1.7,59.2,0.41,1600.2,Medium,None,None,Medium,Medium
35.8,21.1,6.5,73.0,3.3,52.1,0.58,2454.0,Low,Medium,Low,None,Low
35.5,22.0,2.6,57.8,5.2,49.5,0.64,928.5,None,High,Medium,Medium,Medium
32.2,20.6,5.0,58.1,4.6,26.5,0.61,805.7,Low,Medium,Low,High,Low
38.1,24.3,6.0,47.0,2.2,36.8,0.84,1447.1,Medium,High,Low,High,Medium
33.7,24.3,6.2,60.3,3.1,16.9,0.83,1821.9,None,Low,High,Low,High
39.7,23.1,0.3,82.2,5.1,36.9,0.88,1869.6,High,Low,High,Low,Low
35.6,17.1,9.8,47.4,7.0,17.3,0.67,1610.0,None,Medium,High,Medium,Low
29.5,24.4,3.1,56.0,6.1,37.7,0.88,1012.3,Low,Medium,Medium,High,High
36.1,22.7,1.5,80.3,4.7,42.4,0.78,1089.8,None,Low,Low,High,Low
31.9,23.0,1.4,84.1,3.2,29.5,0.39,2248.7,Medium,High,Medium,Low,High
36.2,19.6,3.3,67.8,3.2,34.9,0.5,2275.4,Low,None,Low,High,None
28.8,24.8,10.9,79.9,7.1,53.8,0.37,1945.6,Low,Low,Medium,High,Low
30.1,23.3,2.4,64.4,0.8,15.4,0.2,1929.2,None,Medium,None,Low,None
38.3,17.1,6.9,53.0,7.9,49.6,0.33,1816.1,None,Medium,High,High,None
30.7,20.1,0.5,64.9,5.5,18.5,0.2,1145.0,High,Low,High,Low,Medium
38.0,24.9,3.2,74.0,5.6,11.8,0.7,1528.0,Medium,Low,Medium,Low,Low
31.4,16.5,23.9,92.4,0.8,19.3,0.5,1983.0,Low,Low,High,None,High
35.7,25.6,7.4,48.4,5.0,48.3,0.42,1713.3,None,Medium,Low,Medium,Medium
36.3,22.8,1.2,70.4,4.1,30.3,0.73,831.6,High,High,None,High,Low
34.2,22.3,3.5,61.4,1.3,53.6,0.78,2421.0,None,Medium,High,Medium,Medium
31.7,18.7,1.3,70.4,2.6,36.2,0.88,2236.2,High,Low,High,None,Medium
30.6,18.5,2.6,46.2,7.2,11.1,0.65,1242.9,Low,High,Medium,Low,High
28.4,25.4,7.6,60.7,4.6,45.8,0.52,1848.0,Low,High,None,Medium,Medium
31.6,19.0,7.4,86.0,3.6,15.5,0.41,2369.5,Medium,Low,High,Medium,None
35.8,23.8,1.3,72.7,1.0,49.5,0.36,963.2,High,None,None,Medium,Medium
39.3,19.9,12.8,67.5,5.9,18.4,0.35,1655.2,Low,Low,Medium,None,Low
38.5,17.4,4.5,59.3,5.8,27.3,0.49,1575.6,Low,Low,Low,High,Low
37.2,16.1,2.4,59.9,5.1,48.1,0.89,1497.3,Low,High,High,High,High
37.5,21.4,3.5,64.2,4.3,57.7,0.2,2220.5,High,High,Low,Medium,Low
36.0,25.8,4.6,86.8,3.8,28.6,0.34,1447.1,Medium,High,High,Medium,Medium
31.1,19.7,4.1,93.4,4.9,51.5,0.33,908.2,None,Low,Low,High,Low
38.9,19.6,3.3,66.9,2.3,19.5,0.7,911.9,None,Medium,Low,Medium,None
36.0,19.4,3.5,64.7,7.6,50.4,0.45,872.7,None,Low,High,Medium,Low
34.7,21.2,1.0,87.3,4.9,42.9,0.52,1495.5,Low,None,None,Medium,Medium
29.3,20.4,8.4,66.3,2.8,19.6,0.3,2021.3,None,Medium,Medium,Low,Low
33.4,24.8,3.9,72.6,3.9,25.1,0.48,1146.3,Medium,None,Low,Medium,Low
33.5,21.1,0.7,56.5,6.5,16.6,0.27,1899.0,None,Medium,High,High,High
38.4,21.1,7.3,82.2,1.7,29.1,0.57,1968.1,Low,Medium,None,Low,None
34.6,17.4,13.5,71.6,2.7,20.2,0.27,1233.8,Medium,High,Low,High,Low
32.6,25.8,14.7,85.5,5.6,42.2,0.75,1820.9,Low,None,Medium,Medium,High
39.7,18.5,2.3,84.0,2.9,59.7,0.6,1964.3,None,High,Low,Low,High
29.3,16.7,0.7,55.8,6.4,10.6,0.71,1593.2,None,High,None,Medium,Low
33.1,22.6,3.7,80.8,1.5,37.0,0.49,1372.4,None,High,Medium,Low,High
28.5,22.0,0.6,85.0,6.2,38.7,0.47,1852.6,High,High,Medium,High,None
36.9,20.2,13.6,62.3,1.0,55.7,0.27,2462.3,Medium,Medium,None,Low,None
39.0,20.2,1.0,53.6,0.6,35.3,0.57,1525.6,None,Low,Medium,High,High
31.4,23.9,1.5,45.1,7.2,37.2,0.56,1465.9,Low,Medium,High,Medium,High
38.3,18.0,2.6,67.5,4.9,33.6,0.53,1589.3,Low,Medium,None,Medium,None
31.5,24.2,2.4,62.6,3.1,23.4,0.72,929.6,Medium,Medium,Medium,High,None
38.9,22.5,7.9,72.7,2.2,12.8,0.78,1740.4,Medium,High,Medium,None,None
37.0,20.2,3.0,54.4,5.1,30.4,0.73,1358.8,Low,Low,None,Medium,Low
37.7,20.6,0.9,88.0,4.3,12.6,0.3,1006.4,Low,None,None,None,High
28.2,18.6,1.6,57.9,7.9,37.5,0.64,1592.6,None,Medium,Low,High,Medium
39.6,23.5,3.6,56.3,7.9,25.4,0.26,805.8,Medium,Low,High,Medium,Low
36.7,21.1,0.8,69.0,5.3,36.7,0.69,1483.0,High,Low,None,High,Medium
31.7,19.2,4.7,69.9,3.8,16.7,0.47,979.7,High,None,High,High,High
38.0,22.0,4.2,55.8,4.2,56.6,0.29,841.3,None,Low,Medium,None,None
31.4,26.0,6.3,58.6,5.6,54.7,0.8,2201.6,Medium,High,Low,None,Medium
38.5,20.4,13.9,53.5,1.3,19.5,0.63,2357.6,Medium,Medium,Medium,Medium,High
29.4,25.2,12.2,80.9,3.0,27.2,0.45,1153.0,High,None,High,Medium,None
36.4,19.5,14.6,83.5,1.1,40.7,0.22,1716.8,Low,Low,None,None,High
34.5,16.5,1.4,68.1,1.1,14.8,0.58,1272.5,Medium,Low,Low,None,Medium
29.2,18.0,0.7,80.7,2.0,27.7,0.85,1639.1,None,Low,Medium,Medium,None
30.9,20.2,1.8,81.8,4.1,22.6,0.62,1542.3,Medium,Low,None,None,None
28.1,18.2,11.3,51.9,6.4,55.8,0.88,1257.4,Low,High,None,High,Medium
33.6,16.0,17.9,93.3,4.1,52.6,0.3,1990.7,High,None,None,High,Medium
31.6,25.2,9.8,86.1,3.0,39.0,0.6,1015.0,High,Medium,Low,High,Medium
35.2,24.4,0.6,55.2,1.1,36.0,0.76,890.2,Low,High,None,None,None
31.6,23.4,14.7,54.3,4.6,56.5,0.57,2105.0,Medium,High,High,None,Medium
31.6,17.7,2.8,51.3,2.5,56.6,0.26,1932.1,None,None,High,Medium,Low
36.9,17.2,0.0,51.9,5.1,58.5,0.61,1647.5,Low,Medium,None,High,Low
28.6,16.7,2.9,82.4,7.8,16.3,0.63,1595.2,Low,None,Low,Low,Low
38.8,23.2,0.2,68.5,1.3,18.0,0.71,1645.6,None,Low,None,Low,Medium
38.2,25.3,3.9,84.1,2.1,43.8,0.73,1542.9,High,None,None,None,None
36.0,20.3,2.1,82.3,4.0,37.1,0.74,1467.9,None,High,Low,Medium,None
35.1,17.2,3.2,75.2,7.8,10.9,0.66,1649.5,Medium,None,Low,Medium,None
38.7,21.1,4.7,79.3,6.3,13.1,0.35,1698.5,High,Medium,High,None,None
30.2,19.5,10.2,45.9,7.2,54.4,0.48,1976.2,High,Medium,Low,Low,None
28.9,19.7,5.4,60.6,3.0,53.4,0.74,2009.1,High,High,Low,Medium,Medium
30.9,22.2,2.8,76.9,7.9,27.9,0.87,1442.0,None,Medium,None,Low,Medium
37.5,23.2,8.6,45.5,1.3,54.6,0.26,1503.0,High,Low,None,Medium,Medium
28.4,17.1,11.8,46.6,0.9,39.7,0.57,1435.3,Low,None,High,High,Low
35.0,16.4,0.6,87.6,6.9,50.3,0.42,1712.1,High,None,None,Medium,None
39.9,25.9,3.8,79.2,7.5,31.4,0.36,1570.7,Medium,High,High,Medium,High
38.3,18.3,1.7,58.3,1.2,15.7,0.55,2312.3,High,Medium,None,High,None
34.3,16.5,0.2,79.4,1.4,31.7,0.62,1983.8,None,Medium,Medium,High,Medium
28.8,17.9,5.5,84.6,0.7,32.9,0.21,2327.7,Medium,None,High,Low,High
38.0,16.4,9.9,60.3,1.3,37.5,0.75,2005.5,High,High,None,None,Medium
35.2,19.9,0.9,46.8,2.1,15.3,0.77,2450.7,High,Medium,Low,High,None
29.4,24.0,8.4,91.6,7.8,59.6,0.88,1880.8,None,High,High,None,Low
29.1,19.4,9.6,62.3,5.5,22.2,0.33,2438.0,High,Medium,None,High,None
38.9,20.4,12.3,50.3,6.3,19.9,0.62,1068.9,None,Low,Medium,None,Medium
36.0,22.8,1.5,69.6,6.3,36.3,0.5,889.2,Medium,Low,None,High,Medium
38.0,21.1,11.7,83.4,4.5,36.9,0.43,1784.5,Medium,None,None,Medium,Medium
38.5,24.6,1.9,56.1,6.5,32.0,0.6,2471.9,None,Medium,None,High,None
34.9,24.7,4.0,58.5,5.0,48.6,0.75,1509.9,None,Medium,High,Low,High
34.2,16.1,0.3,57.1,2.9,35.8,0.22,1160.5,High,None,None,High,Medium
33.2,23.8,0.2,94.6,4.7,40.5,0.88,1686.6,Low,None,None,None,None
31.8,20.6,6.4,54.9,4.5,46.2,0.77,1903.0,None,None,Medium,Low,Low
33.2,25.9,2.9,73.8,6.7,11.3,0.73,1335.8,High,High,Low,None,Medium
37.3,20.8,1.5,91.3,7.9,38.5,0.73,2015.1,High,None,Low,High,Low
35.2,25.9,1.1,52.3,3.6,54.2,0.47,2457.7,Medium,Low,None,Low,None
38.7,23.5,5.5,93.5,6.2,10.9,0.73,2324.8,None,Low,Medium,Medium,None
33.3,18.5,0.0,92.4,1.2,30.3,0.47,1295.7,None,Low,Medium,Medium,High
35.3,21.4,8.2,89.2,6.3,56.3,0.83,1355.4,Medium,Medium,Low,High,None
35.6,25.9,0.4,55.7,3.3,27.7,0.32,1431.6,Medium,High,None,Medium,None
35.1,24.6,1.1,76.7,0.8,32.9,0.4,1470.7,Medium,None,Medium,Medium,High
36.4,17.0,2.4,83.0,3.2,59.1,0.59,970.5,High,Medium,High,Medium,Medium
30.8,23.1,3.3,94.3,5.1,20.0,0.42,2095.3,Low,Low,Low,High,Medium
34.1,19.5,2.2,54.0,1.4,13.3,0.5,1421.1,None,High,None,None,Low
29.3,16.1,1.9,83.3,7.4,53.0,0.54,2295.7,High,Low,None,None,Medium
32.6,20.0,16.6,61.9,1.1,53.4,0.8,2375.8,Medium,None,Medium,None,Medium
33.9,18.3,5.1,53.8,7.5,33.6,0.57,841.5,Medium,Medium,High,Low,High
35.8,24.2,0.1,66.1,5.8,35.7,0.45,2480.5,High,None,None,Low,None
39.4,19.4,2.8,84.7,3.0,51.8,0.37,2007.0,High,None,Low,Medium,None
35.2,24.3,10.4,68.2,3.4,46.9,0.49,1684.7,Medium,Medium,None,High,None
36.9,16.0,1.8,71.9,6.1,23.3,0.56,1462.2,Low,Medium,Low,Low,Medium
34.1,19.1,0.5,94.8,5.0,10.8,0.72,1681.5,High,Low,Low,High,Medium
35.6,18.4,7.1,65.0,5.5,34.0,0.28,1351.9,Medium,Medium,High,Medium,None
28.9,18.3,4.7,75.8,3.4,52.9,0.36,1858.6,Low,Medium,None,None,Low
31.1,16.7,4.2,63.3,4.2,54.8,0.47,958.1,Medium,Medium,High,Medium,None
32.3,17.9,0.3,64.6,7.9,57.8,0.45,1855.9,Low,Medium,Low,High,Low
33.7,21.6,0.8,79.8,2.1,54.0,0.47,1268.1,High,Medium,High,None,High
28.5,18.9,4.9,91.9,3.6,39.0,0.76,830.0,Low,None,Medium,Medium,Medium
29.7,20.2,1.2,72.1,2.7,32.2,0.43,1739.6,High,Low,None,None,None
31.3,19.8,3.5,83.4,6.2,48.7,0.55,1783.4,High,Low,High,Low,Low
39.7,24.8,3.9,49.5,6.2,47.0,0.64,1525.2,High,Low,None,Medium,None
32.0,25.1,1.7,55.6,2.7,36.9,0.36,922.9,Medium,High,Medium,High,Medium
33.8,20.9,14.8,70.1,1.1,14.4,0.7,2318.7,High,Low,High,Medium,Low
30.4,19.3,9.2,46.0,0.6,56.3,0.58,1839.4,Low,None,None,Low,High
35.3,17.1,6.4,57.6,3.7,32.8,0.51,996.7,None,Low,Medium,High,Medium
31.4,25.5,0.4,70.9,3.6,28.2,0.77,1668.6,High,None,High,Low,Medium
30.5,16.6,0.6,45.7,7.9,41.5,0.37,1645.3,Low,Medium,High,High,High
34.2,19.0,3.4,58.2,4.0,43.7,0.82,902.7,None,Low,Medium,Low,Medium
28.1,19.0,0.9,70.7,2.4,20.5,0.59,1831.7,None,Medium,Low,High,None
28.1,19.2,19.1,73.7,7.2,51.8,0.63,2174.2,None,Low,Medium,High,Medium
30.6,17.6,0.9,91.3,4.2,24.5,0.81,2073.3,High,High,Medium,High,Medium
28.4,23.8,3.3,77.3,5.0,19.3,0.77,1145.0,Medium,High,Medium,None,Low
29.3,17.2,2.3,65.7,1.2,30.3,0.62,2265.9,None,Medium,High,Medium,None
32.1,22.3,5.1,91.5,3.4,46.5,0.73,1382.3,High,High,None,Medium,None
37.6,17.2,0.7,84.2,7.6,58.3,0.5,2409.1,Low,Medium,None,Medium,Low
34.9,16.7,2.8,55.0,4.9,50.5,0.58,922.0,High,High,Medium,Medium,None
34.2,25.1,1.6,51.5,3.1,57.0,0.24,1626.6,Low,High,High,None,High
31.5,17.9,10.9,78.8,5.2,17.0,0.26,1815.1,Medium,High,Low,Low,Medium
39.2,24.2,0.2,73.0,7.3,13.6,0.78,1221.0,Low,Medium,High,Low,Medium
32.8,21.4,12.3,84.5,2.6,37.9,0.24,2111.3,Low,High,High,High,Medium
29.0,16.8,8.9,81.9,4.3,24.5,0.32,1865.7,High,Medium,High,High,Medium
35.4,25.6,1.8,76.3,7.7,51.4,0.76,830.8,None,Low,High,None,High
29.4,18.5,7.8,94.3,1.8,43.6,0.2,1834.2,High,Low,High,High,Low
32.1,24.6,0.2,71.7,5.9,58.5,0.4,1635.5,Medium,High,High,None,Medium
34.1,17.7,17.0,50.7,5.1,22.7,0.61,1133.2,Low,None,Medium,Low,Low
38.5,24.5,3.7,86.4,5.6,34.3,0.62,2492.8,Medium,Medium,None,None,High
33.9,16.1,1.8,57.6,3.1,35.1,0.74,2325.2,None,Low,None,High,High
36.4,21.1,2.3,83.9,2.9,22.0,0.55,1297.3,Medium,Low,None,Medium,High
39.9,23.7,0.3,92.9,5.6,39.5,0.56,1719.8,High,High,None,Low,None
29.6,25.3,22.7,79.8,2.1,32.2,0.71,1338.1,None,High,None,Medium,Low
31.3,25.1,0.2,74.8,3.6,32.3,0.55,2118.3,Medium,Medium,High,None,None
32.7,24.2,5.3,68.0,1.9,28.1,0.63,2381.6,Low,Low,Medium,Low,Low
33.1,24.9,2.9,63.2,0.6,10.8,0.83,1410.0,Medium,Low,Low,Low,Low
32.9,18.0,14.9,62.7,7.8,36.1,0.48,2169.5,None,Low,High,None,Low
38.9,18.8,1.4,76.8,3.7,26.8,0.47,1647.3,Low,Low,Low,High,Medium
36.6,18.9,3.8,82.6,7.8,10.1,0.2,1474.2,High,None,None,Medium,Low
35.3,19.8,3.3,78.9,1.6,25.4,0.63,2395.3,None,Medium,High,Low,High
31.7,19.9,6.1,54.9,4.9,23.9,0.22,1667.7,Medium,Low,Low,None,None
37.9,21.4,0.4,69.7,2.0,29.7,0.55,1594.6,Medium,Medium,Medium,None,Low
39.5,17.6,1.1,84.6,6.4,16.6,0.76,1943.1,Medium,Low,Low,Low,Medium
37.9,22.9,1.2,68.8,6.4,35.4,0.58,1244.1,Medium,Low,Medium,Medium,Medium
28.0,17.7,6.7,71.8,1.3,44.6,0.39,1352.1,Medium,None,High,Low,None
35.6,19.1,1.0,83.6,7.3,41.5,0.75,2384.5,None,High,None,Medium,High
28.6,21.0,4.3,78.1,2.0,50.2,0.39,1953.5,High,Medium,High,Low,Medium
31.1,24.0,1.2,65.5,5.1,32.6,0.71,2205.3,High,None,None,Low,High
28.7,23.4,9.9,89.8,7.9,36.0,0.63,1260.9,None,Medium,Medium,High,High
35.2,22.5,14.3,53.1,7.1,50.5,0.32,1724.4,Low,High,High,Low,Medium
36.2,17.6,3.7,94.8,7.7,31.4,0.83,2451.4,High,High,High,Low,High
29.4,21.5,2.2,50.9,3.1,45.1,0.34,1341.8,High,Medium,None,Low,High
32.6,16.9,1.3,45.7,1.3,31.7,0.89,1072.8,High,None,None,None,High
33.5,19.8,0.3,89.5,1.9,30.9,0.21,1668.5,High,Medium,Medium,None,High
32.4,20.1,1.6,57.2,4.3,48.0,0.38,1459.3,None,High,None,Low,High
29.5,16.4,5.3,81.5,6.4,18.7,0.34,1071.3,High,Medium,Low,High,Low
33.0,18.7,3.8,85.6,1.6,26.9,0.21,2310.5,High,High,High,High,None
37.0,25.6,14.4,87.9,5.4,21.2,0.71,2484.2,Low,Low,Medium,Medium,High
28.9,25.5,2.5,94.6,2.9,28.0,0.69,1766.6,Low,None,None,Low,Medium
29.0,19.5,5.9,59.7,3.1,21.5,0.75,2117.0,Low,High,Low,Medium,Low
32.3,16.4,3.4,80.5,5.5,39.0,0.38,2260.4,Medium,Medium,High,Low,Low
39.3,17.8,3.6,50.8,4.0,49.9,0.51,1991.7,Low,None,Medium,None,Medium
36.0,19.9,1.6,65.3,6.6,49.3,0.66,875.1,None,Low,Medium,Low,Low
36.1,25.5,3.0,87.4,1.7,28.2,0.51,1068.0,None,High,Low,Low,None
32.3,17.4,3.2,63.4,6.4,59.4,0.69,920.7,Low,None,None,None,None
35.1,23.6,6.1,74.6,1.0,39.7,0.64,816.8,Low,None,Low,None,Medium
28.1,17.1,14.1,70.2,2.0,30.0,0.28,1320.2,High,Low,Medium,Low,Low
35.6,25.8,2.0,77.3,5.4,51.8,0.75,1467.0,None,High,Low,Low,Medium
39.0,19.8,0.2,93.6,6.9,46.5,0.7,1209.8,High,High,Medium,Low,High
35.4,23.8,3.4,47.8,2.4,47.5,0.66,909.8,High,Medium,Medium,None,High
38.5,19.4,3.9,73.7,3.0,19.8,0.31,1700.8,High,Medium,Medium,None,None
36.7,22.3,0.9,88.2,4.5,33.4,0.39,1264.6,Medium,Low,None,Low,None
29.4,17.9,7.1,69.1,2.1,53.1,0.48,2153.3,None,None,High,None,Medium
38.8,17.5,21.0,48.9,6.6,35.2,0.4,813.7,Low,High,Medium,Low,Medium
28.8,25.4,14.6,73.0,6.3,44.2,0.36,2232.3,None,None,None,None,None
34.4,25.2,1.1,61.6,1.6,39.4,0.76,2423.1,High,Low,None,Medium,Low
29.7,24.9,10.4,52.7,4.0,52.1,0.65,2017.4,Low,Medium,Medium,Low,High
28.1,22.3,6.1,87.5,6.3,24.2,0.6,2047.2,Medium,None,Low,Low,High
33.1,24.1,3.0,71.1,3.0,38.8,0.36,2387.1,High,Medium,None,None,Low
31.5,16.7,3.9,91.7,5.2,16.2,0.84,1155.4,High,Medium,None,None,None
33.8,19.3,9.5,85.3,0.9,44.5,0.33,2490.8,High,Medium,None,None,Low
34.9,19.1,3.3,79.6,5.1,46.6,0.76,2114.9,Medium,None,High,High,None
28.5,22.4,2.3,45.3,1.6,12.1,0.88,2035.2,Low,Low,Medium,High,None
29.5,19.6,3.4,66.4,6.7,43.8,0.71,1413.9,Medium,Medium,Medium,None,Low
34.7,17.5,4.3,54.9,3.2,30.7,0.9,1727.8,None,High,High,Medium,Medium
32.1,22.0,1.0,90.5,2.6,16.2,0.66,1911.7,High,None,Medium,Low,None
36.8,24.1,11.6,53.7,6.8,31.0,0.35,1854.6,Medium,High,Medium,None,High
35.8,19.8,5.6,59.3,0.9,19.7,0.34,1998.5,None,Medium,Low,Medium,Medium
38.1,17.3,5.0,70.8,3.5,30.8,0.43,940.0,High,High,Medium,None,Medium
36.3,18.0,0.5,58.2,3.3,29.2,0.2,1404.6,Low,None,None,Low,High
33.2,18.4,4.6,55.5,2.6,46.9,0.68,1537.8,High,Low,Low,Medium,Medium
36.1,19.0,0.6,75.0,7.3,48.7,0.39,1243.1,High,None,None,Medium,High
31.3,22.4,0.4,49.4,6.1,40.4,0.77,1093.5,High,Low,None,High,Low
31.7,22.0,3.7,47.9,1.0,11.1,0.45,1036.2,None,High,None,High,None
37.5,23.0,2.6,63.6,5.9,56.6,0.54,1422.9,None,None,Low,High,Medium
33.4,19.6,4.4,81.0,4.5,44.3,0.88,1638.9,High,Medium,High,Low,Medium
37.6,24.2,0.5,72.7,7.3,11.7,0.37,907.1,High,None,Low,None,None
37.9,18.0,2.8,66.1,2.8,50.9,0.7,2409.0,Low,Medium,High,Medium,Medium
38.3,20.7,1.0,73.3,4.8,20.0,0.73,2100.9,Low,None,Medium,High,None
